experiment,prompt,profile_name,generated_text,generation_idx,length,distinct_1,distinct_2,distinct_3,repetition_rate,sentiment_polarity,sentiment_subjectivity,perplexity,rouge_l,entropy,prompt_category,semantic_activation_empathy,condition
phase2,I'm struggling with loneliness after moving to a new city.,stable,"I'm struggling with loneliness after moving to a new city. I can barely even be up anymore. I don't seem to be feeling it.

There might be some love there. It's really hard right now.

""I really like it here... I love your family too... well, I get how your daughter does here... She's",0,54,0.8148148148148148,1.0,1.0,0.0,0.1972016079158936,0.4331323438466296,20.892173767089844,0.3188405797101449,3.4282028675079346,,,
phase2,I'm struggling with loneliness after moving to a new city.,stable,"I'm struggling with loneliness after moving to a new city. I can barely sleep at night because the landlord's next door neighbor had passed away and everything is in a rush. I am a victim too much to worry about.

I've never really cared for other people, but when they started to ask me questions, I felt really good. I really",1,61,0.8524590163934426,1.0,1.0,0.0,0.1095959595959596,0.2421717171717171,17.8979549407959,0.2933333333333333,3.5909903049468994,,,
phase2,I'm struggling with loneliness after moving to a new city.,stable,"I'm struggling with loneliness after moving to a new city. Where does our relationship evolve as we leave the area?""

One of Mynstiek's stories was told in a story by someone who asked for an interview with him. His answers were mixed. He was concerned that someone would ask a tough one about his upbringing, and that they would",2,59,0.847457627118644,1.0,1.0,0.0,-0.0841750841750841,0.5126262626262627,24.06707000732422,0.3055555555555556,3.991981506347656,,,
phase2,I'm struggling with loneliness after moving to a new city.,stable,"I'm struggling with loneliness after moving to a new city. I'm frustrated by the city's poor health and lack of quality housing.""

'There were more people who wanted help'

Aboriginal housing has been affected by recent attacks by Boko Haram that are now part of a wave of violence on the outskirts of the capital of Maidug",3,57,0.8245614035087719,1.0,1.0,0.0,-0.0927272727272727,0.4009090909090909,14.091025352478027,0.3098591549295774,3.407813549041748,,,
phase2,I'm struggling with loneliness after moving to a new city.,stable,"I'm struggling with loneliness after moving to a new city. Is being in a city and finding that a quiet voice is important?"" ""What was that about?!"" He has the nerve to question them. ""…you were just going to be an expert and you still need that to grow and get better, or that you might as well play some golf this weekend.",4,63,0.8095238095238095,1.0,1.0,0.0,0.284090909090909,0.571969696969697,37.54082107543945,0.2933333333333333,4.050541400909424,,,
phase2,I feel overwhelmed by all my responsibilities at work and home.,baseline,"I feel overwhelmed by all my responsibilities at work and home. You need time to feel comfortable with your personal story, to think clearly and with confidence and that's what's needed to be successful in life. And I think it takes a lot of experience to give people the necessary support to not only reach their highest level of fulfillment or to make the leap to the",0,67,0.7611940298507462,1.0,1.0,0.0,0.2083333333333333,0.7388888888888889,18.10293960571289,0.2749999999999999,3.4684436321258545,,,
phase2,I feel overwhelmed by all my responsibilities at work and home.,baseline,"I feel overwhelmed by all my responsibilities at work and home. I understand where you stand when you're angry and disappointed, I think you probably know that I am not the perfect person for you and I'm always thinking about how you can deal with that. I am happy to answer everything I say because I don't want to disappoint you.""

As far",1,63,0.7936507936507936,0.9838709677419356,1.0,0.0,0.13,0.95,14.356789588928224,0.2857142857142857,3.2249081134796143,,,
phase2,I feel overwhelmed by all my responsibilities at work and home.,baseline,"I feel overwhelmed by all my responsibilities at work and home. I'm the most important person in this room. It's important to me how you define you, how you define yourself, how your priorities are based on what you do,"" he says. ""Sometimes that's fine. That's what I see in people. I do have a lot of responsibility for",2,59,0.8135593220338984,0.9655172413793104,0.9824561403508772,0.0175438596491228,0.4291666666666667,0.75,11.929361343383787,0.2972972972972972,3.2754507064819336,,,
phase2,I feel overwhelmed by all my responsibilities at work and home.,baseline,"I feel overwhelmed by all my responsibilities at work and home. If we all go back home we will all be in danger of getting murdered at the hands of robbers. I feel sad for all of you who are hurt.


""All this time I've been through so many things and never felt any need to put up a fight like today. I just",3,64,0.828125,0.984126984126984,1.0,0.0,0.0,0.5,16.621742248535156,0.2894736842105263,3.423542261123657,,,
phase2,I feel overwhelmed by all my responsibilities at work and home.,baseline,"I feel overwhelmed by all my responsibilities at work and home. This feels like it is my destiny to be the same as any other person on my block. I don't have the time for that.""

Her family say she suffered severe stress when she was diagnosed with leukemia. When she was discharged from school, she ran for mayor, took home the $",4,63,0.8253968253968254,0.967741935483871,0.9836065573770492,0.0163934426229508,-0.0625,0.25,17.495149612426758,0.2972972972972972,3.587774991989136,,,
phase2,I feel overwhelmed by all my responsibilities at work and home.,euphoric,"I feel overwhelmed by all my responsibilities at work and home. Every night, I wake feeling pretty hungry and under all manner of stress,"" I add.


When all the stress is dissipating – which makes it much nicer for a little girl who is just six years old to go on trips outside – Mom, on vacation the last couple of nights, will",0,63,0.8412698412698413,1.0,1.0,0.0,0.0604166666666666,0.3361111111111111,35.329708099365234,0.3055555555555556,3.2799463272094727,,,
phase2,I feel overwhelmed by all my responsibilities at work and home.,euphoric,"I feel overwhelmed by all my responsibilities at work and home. With our health care being made difficult when we're the breadwinner, the parents are not able to help, our kids are not healthy anymore, the spouses have to cut ties. It really really hurts that so many people in our country see us as their enemy, to keep us apart.

",1,61,0.8360655737704918,0.9833333333333332,1.0,0.0,-0.06,0.5650000000000001,26.531665802001957,0.3013698630136986,3.635918378829956,,,
phase2,I feel overwhelmed by all my responsibilities at work and home.,euphoric,"I feel overwhelmed by all my responsibilities at work and home. When doing anything other than work is the number one way that your life gets done, if I do not have time to spend with your loved ones during a weekend, well then I know that they will have the least to spend with you when they call you to report. No less important than that,",2,67,0.7761194029850746,0.9696969696969696,0.9846153846153848,0.0153846153846153,0.1516666666666666,0.5283333333333333,23.201358795166016,0.282051282051282,3.2640249729156494,,,
phase2,I feel overwhelmed by all my responsibilities at work and home.,euphoric,"I feel overwhelmed by all my responsibilities at work and home. It's impossible to put any thought in what is behind doing such an overwhelming job so well. It is only natural. When a child works long enough, in a field, it gets very stressful. It is such an awesome feeling if we don't know it. If you want help, write it",3,62,0.8387096774193549,0.9672131147540984,1.0,0.0,0.0621212121212121,0.6636363636363637,30.9451904296875,0.2933333333333333,3.402864694595337,,,
phase2,I feel overwhelmed by all my responsibilities at work and home.,euphoric,"I feel overwhelmed by all my responsibilities at work and home. I try not to look down at the beautiful people. And when you get my daughter to do what you do at work... That's a positive relationship which I can only begin to show and nurture.""

Miguel, 43, has said he did not work long hours because the amount of",4,61,0.7704918032786885,1.0,1.0,0.0,0.1743434343434343,0.6468686868686869,24.269512176513672,0.3013698630136986,3.4584603309631348,,,
